,word,read,hinshi,score
776,武勇,ぶゆう,名詞,1
777,適業,てきぎょう,名詞,1
778,妙工,みょうこう,名詞,1
779,名手,めいしゅ,名詞,1
780,エリート,エリート,名詞,1
781,広量,こうりょう,名詞,1
782,盛宴,せいえん,名詞,1
783,快闊,かいかつ,名詞,1
784,千載一遇,せんざいいちぐう,名詞,1
785,佳境,かきょう,名詞,1
786,賞状,しょうじょう,名詞,1
787,銘茶,めいちゃ,名詞,1
788,名うて,なうて,名詞,1
789,見易い,みやすい,形容詞,1
790,賢女,けんじょ,名詞,1
791,勝報,しょうほう,名詞,1
792,伉儷,こうれい,名詞,1
793,最上,さいじょう,名詞,1
794,快気,かいき,名詞,1
795,感嘆,かんたん,名詞,1
796,薫り,かおり,名詞,1
797,輝く,かがやく,動詞,1
798,気品,きひん,名詞,1
799,大儒,たいじゅ,名詞,1
800,賞味,しょうみ,名詞,1
801,気安い,きやすい,形容詞,1
802,王者,おうしゃ,名詞,1
803,名聞,みょうもん,名詞,1
804,祝意,しゅくい,名詞,1
805,在世,ざいせい,名詞,1
806,強記,きょうき,名詞,1
807,立身,りっしん,名詞,1
808,豪傑,ごうけつ,名詞,1
809,時節柄,じせつがら,名詞,1
810,名匠,めいしょう,名詞,1
811,腕前,うでまえ,名詞,1
812,奇特,きとく,名詞,1
813,頓智,とんち,名詞,1
814,広大,こうだい,名詞,1
815,強靭,きょうじん,名詞,1
816,識者,しきしゃ,名詞,1
817,驍名,ぎょうめい,名詞,1
818,豊作,ほうさく,名詞,1
819,妹背,いもせ,名詞,1
820,適例,てきれい,名詞,1
821,交歓,こうかん,名詞,1
822,神,しん,名詞,1
823,ルビー,ルビー,名詞,1
824,善人,ぜんにん,名詞,1
825,並び無い,ならびない,形容詞,1
826,高尚,こうしょう,名詞,1
827,尚古,しょうこ,名詞,1
828,美,び,名詞,1
829,褒状,ほうじょう,名詞,1
830,賞牌,しょうはい,名詞,1
831,恭しい,うやうやしい,形容詞,1
832,学徳,がくとく,名詞,1
833,すぐる,すぐる,動詞,1
834,壮快,そうかい,名詞,1
835,驚喜,きょうき,名詞,1
836,適材,てきざい,名詞,1
837,獅子王,ししおう,名詞,1
838,尊名,そんめい,名詞,1
839,若者,わかもの,名詞,1
840,果報,かほう,名詞,1
841,真盛り,まっさかり,名詞,1
842,好漢,こうかん,名詞,1
843,矢頃,やごろ,名詞,1
844,卓立,たくりつ,名詞,1
845,色好い,いろよい,形容詞,1
846,歓心,かんしん,名詞,1
847,世才,せさい,名詞,1
848,良剤,りょうざい,名詞,1
849,良薬,りょうやく,名詞,1
850,全力,ぜんりょく,名詞,1
851,がっちり,がっちり,副詞,1
852,重要文化財,じゅうようぶんかざい,名詞,1
853,花花しい,はなばなしい,形容詞,1
854,賜り物,たまわりもの,名詞,1
855,至心,ししん,名詞,1
856,賛歌,さんか,名詞,1
857,喝采,かっさい,名詞,1
858,賀する,がする,動詞,1
859,暖まる,あたたまる,動詞,1
860,三嘆,さんたん,名詞,1
861,剛健,ごうけん,名詞,1
862,名文,めいぶん,名詞,1
863,高評,こうひょう,名詞,1
864,看破,かんぱ,名詞,1
865,新鮮,しんせん,名詞,1
866,賢兄,けんけい,名詞,1
867,ウイット,ウイット,名詞,1
868,豊満,ほうまん,名詞,1
869,上出来,じょうでき,名詞,1
870,十二分,じゅうにぶん,名詞,1
871,存生,ぞんじょう,名詞,1
872,拳拳,けんけん,名詞,1
873,薫陶,くんとう,名詞,1
874,栄冠,えいかん,名詞,1
875,熟練工,じゅくれんこう,名詞,1
876,聖恩,せいおん,名詞,1
877,麒麟児,きりんじ,名詞,1
878,孝悌,こうてい,名詞,1
879,良材,りょうざい,名詞,1
880,異彩,いさい,名詞,1
881,三羽烏,さんばがらす,名詞,1
882,エンジョイ,エンジョイ,名詞,1
883,出藍,しゅつらん,名詞,1
884,辛抱強い,しんぼうづよい,形容詞,1
885,程合,ほどあい,名詞,1
886,慈悲,じひ,名詞,1
887,きっかり,きっかり,副詞,1
888,求道,ぐどう,名詞,1
889,好感,こうかん,名詞,1
890,八景,はっけい,名詞,1
891,神化,しんか,名詞,1
892,資性,しせい,名詞,1
893,サファイア,サファイア,名詞,1
894,適時,てきじ,名詞,1
895,上手,じょうず,名詞,1
896,青玉,せいぎょく,名詞,1
897,色香,いろか,名詞,1
898,好男子,こうだんし,名詞,1
899,一花,ひとはな,名詞,1
900,勝る,まさる,動詞,1
901,明知,めいち,名詞,1
902,歓呼,かんこ,名詞,1
903,功力,くりき,名詞,1
904,矍鑠,かくしゃく,名詞,1
905,気節,きせつ,名詞,1
906,清清,せいせい,名詞,1
907,善良,ぜんりょう,名詞,1
908,躍り出る,おどりでる,動詞,1
909,珍重,ちんちょう,名詞,1
910,画伯,がはく,名詞,1
911,金剛石,こんごうせき,名詞,1
912,歓迎,かんげい,名詞,1
913,褒賞,ほうしょう,名詞,1
914,三国一,さんごくいち,名詞,1
915,捗捗しい,はかばかしい,形容詞,1
916,才藻,さいそう,名詞,1
917,エスプリ,エスプリ,名詞,1
918,最多,さいた,名詞,1
919,侠客,きょうかく,名詞,1
920,粒揃い,つぶぞろい,名詞,1
921,張切る,はりきる,動詞,1
922,偈,げ,名詞,1
923,慈善,じぜん,名詞,1
924,心安い,こころやすい,形容詞,1
925,鍛える,きたえる,動詞,1
926,聖徳,せいとく,名詞,1
927,神童,しんどう,名詞,1
928,聖人,しょうにん,名詞,1
929,宜,ぎ,副詞,1
930,真打,しんうち,名詞,1
931,勲功,くんこう,名詞,1
932,聖代,せいだい,名詞,1
933,ずば抜ける,ずばぬける,動詞,1
934,英明,えいめい,名詞,1
935,名曲,めいきょく,名詞,1
936,大吉,だいきち,名詞,1
937,賢立て,かしこだて,名詞,1
938,見収め,みおさめ,名詞,1
939,友好,ゆうこう,名詞,1
940,法悦,ほうえつ,名詞,1
941,平復,へいふく,名詞,1
942,吉,きつ,名詞,1
943,俊敏,しゅんびん,名詞,1
944,早業,はやわざ,名詞,1
945,大業物,おおわざもの,名詞,1
946,警抜,けいばつ,名詞,1
947,直る,なおる,動詞,1
948,心強い,こころづよい,形容詞,1
949,親勝り,おやまさり,名詞,1
950,天骨,てんこつ,名詞,1
951,大立者,おおだてもの,名詞,1
952,御感,ぎょかん,名詞,1
953,好例,こうれい,名詞,1
954,鋼玉,こうぎょく,名詞,1
955,青雲,せいうん,名詞,1
956,達識,たっしき,名詞,1
957,長寿,ちょうじゅ,名詞,1
958,ベスト,ベストセラー,名詞,1
959,名優,めいゆう,名詞,1
960,正解,せいかい,名詞,1
961,良しなに,よしなに,副詞,1
962,やたけに,やたけに,副詞,1
963,男らしい,おとこらしい,形容詞,1
964,男盛り,おとこざかり,名詞,1
965,適評,てきひょう,名詞,1
966,凛凛しい,りりしい,形容詞,1
967,腕力,わんりょく,名詞,1
968,わくわく,わくわく,副詞,1
969,快活,かいかつ,名詞,1
970,愛,あい,名詞,1
971,翼賛,よくさん,名詞,1
972,老儒,ろうじゅ,名詞,1
973,方正,ほうせい,名詞,1
974,がっしり,がっしり,副詞,1
975,小才,こさい,名詞,1
976,魁偉,かいい,名詞,1
977,推賞,すいしょう,名詞,1
978,門弟,もんてい,名詞,1
979,咲誇る,さきほこる,動詞,1
980,大兵,だいひょう,名詞,1
981,宿善,しゅくぜん,名詞,1
982,瑞気,ずいき,名詞,1
983,感吟,かんぎん,名詞,1
984,安泰,あんたい,名詞,1
985,賛,さん,名詞,1
986,生き神,いきがみ,名詞,1
987,善感,ぜんかん,名詞,1
988,いみじくも,いみじくも,副詞,1
989,瑞祥,ずいしょう,名詞,1
990,可愛らしい,かわいらしい,形容詞,1
991,適う,かなう,動詞,1
992,嬉,き,名詞,1
993,勝,しょう,名詞,1
994,名刀,めいとう,名詞,1
995,ポジ,ポジ,名詞,1
996,瑞穂,みずほ,名詞,1
997,無類,むるい,名詞,1
998,言祝ぐ,ことほぐ,動詞,1
999,如来,にょらい,名詞,1
1000,俗才,ぞくさい,名詞,1
1001,死花,しにばな,名詞,1
1002,義理堅い,ぎりがたい,形容詞,1
1003,強か者,したたかもの,名詞,1
1004,神託,しんたく,名詞,1
1005,人傑,じんけつ,名詞,1
1006,回春,かいしゅん,名詞,1
1007,西哲,せいてつ,名詞,1
1008,あっさり,あっさり,副詞,1
1009,巨人,きょじん,名詞,1
1010,賢しい,さかしい,形容詞,1
1011,ゆったり,ゆったり,副詞,1
1012,適,てき,名詞,1
1013,清勝,せいしょう,名詞,1
1014,如才無い,じょさいない,形容詞,1
1015,おまけ,おまけ,名詞,1
1016,きらりと,きらりと,副詞,1
1017,薫染,くんせん,名詞,1
1018,晴れる,はれる,動詞,1
1019,大事無い,だいじない,形容詞,1
1020,長ずる,ちょうずる,動詞,1
1021,才,さい,名詞,1
1022,恪勤,かっきん,名詞,1
1023,九鼎大呂,きゅうていたいりょ,名詞,1
1024,美俗,びぞく,名詞,1
1025,秋日和,あきびより,名詞,1
1026,真正,しんせい,名詞,1
1027,小躍り,こおどり,名詞,1
1028,聖,せい,名詞,1
1029,全い,まったい,形容詞,1
1030,競い肌,きおいはだ,名詞,1
1031,大邦,たいほう,名詞,1
1032,幼馴染,おさななじみ,名詞,1
1033,すかっと,すかっと,副詞,1
1034,霊剣,れいけん,名詞,1
1035,サラブレッド,サラブレッド,名詞,1
1036,神韻,しんいん,名詞,1
1037,聖者,せいじゃ,名詞,1
1038,忠節,ちゅうせつ,名詞,1
1039,燦然,さんぜん,名詞,1
1040,宝庫,ほうこ,名詞,1
1041,名調子,めいちょうし,名詞,1
1042,雄途,ゆうと,名詞,1
1043,頼り,たより,名詞,1
1044,職人芸,しょくにんげい,名詞,1
1045,美少年,びしょうねん,名詞,1
1046,享受,きょうじゅ,名詞,1
1047,起死,きし,名詞,1
1048,紅顔,こうがん,名詞,1
1049,口才,こうさい,名詞,1
1050,楽聖,がくせい,名詞,1
1051,信念,しんねん,名詞,1
1052,好適,こうてき,名詞,1
1053,哲,てつ,名詞,1
1054,同慶,どうけい,名詞,1
1055,気骨,きこつ,名詞,1
1056,雅,みやび,名詞,1
1057,扶翼,ふよく,名詞,1
1058,入魂,じっこん,名詞,1
1059,才媛,さいえん,名詞,1
1060,君子,くんし,名詞,1
1061,紅玉,こうぎょく,名詞,1
1062,アイボリー,アイボリー,名詞,1
1063,大人,たいじん,名詞,1
1064,求法,ぐほう,名詞,1
1065,無害,むがい,名詞,1
1066,神剣,しんけん,名詞,1
1067,大著,たいちょ,名詞,1
1068,祝宴,しゅくえん,名詞,1
1069,眼力,がんりょく,名詞,1
1070,名句,めいく,名詞,1
1071,恙無い,つつがない,形容詞,1
1072,清冽,せいれつ,名詞,1
1073,祥瑞,しょうずい,名詞,1
1074,三宝荒神,さんぼうこうじん,名詞,1
1075,雅馴,がじゅん,名詞,1
1076,佳話,かわ,名詞,1
1077,巨星,きょせい,名詞,1
1078,奨学,しょうがく,名詞,1
1079,歓声,かんせい,名詞,1
1080,心憎い,こころにくい,形容詞,1
1081,英主,えいしゅ,名詞,1
1082,時宜,じぎ,名詞,1
1083,利根,りこん,名詞,1
1084,はしこい,はしこい,形容詞,1
1085,知名,ちめい,名詞,1
1086,圧巻,あっかん,名詞,1
1087,莫逆,ばくぎゃく,名詞,1
1088,しゃっきり,しゃっきり,副詞,1
1089,幸甚,こうじん,名詞,1
1090,奮然,ふんぜん,名詞,1
1091,明媚,めいび,名詞,1
1092,憧れる,あこがれる,動詞,1
1093,芳,ほう,名詞,1
1094,孝心,こうしん,名詞,1
1095,若やぐ,わかやぐ,動詞,1
1096,力頼み,ちからだのみ,名詞,1
1097,精髄,せいずい,名詞,1
1098,正統,せいとう,名詞,1
1099,雄勁,ゆうけい,名詞,1
1100,満作,まんさく,名詞,1
1101,愛想,あいそ,名詞,1
1102,名水,めいすい,名詞,1
1103,武芸者,ぶげいしゃ,名詞,1
1104,回生,かいせい,名詞,1
1105,誠意,せいい,名詞,1
1106,快技,かいぎ,名詞,1
1107,清水,しみず,名詞,1
1108,ちんちんかもかも,ちんちんかもかも,名詞,1
1109,知恵者,ちえしゃ,名詞,1
1110,助け,たすけ,名詞,1
1111,つましい,つましい,形容詞,1
1112,不世出,ふせいしゅつ,名詞,1
1113,溌剌,はつらつ,名詞,1
1114,青葉,あおば,名詞,1
1115,後生大事,ごしょうだいじ,名詞,1
1116,助っ人,すけっと,名詞,1
1117,欣求浄土,ごんぐじょうど,名詞,1
1118,王佐,おうさ,名詞,1
1119,好機,こうき,名詞,1
1120,適温,てきおん,名詞,1
1121,賞品,しょうひん,名詞,1
1122,いかす,いかす,動詞,1
1123,健闘,けんとう,名詞,1
1124,にこにこ,にこにこ,副詞,1
1125,末頼もしい,すえたのもしい,形容詞,1
1126,安楽,あんらく,名詞,1
1127,酒豪,しゅごう,名詞,1
1128,良計,りょうけい,名詞,1
1129,逞しゅうする,たくましゅうする,動詞,1
1130,屈指,くっし,名詞,1
1131,口堅い,くちがたい,形容詞,1
1132,町奴,まちやっこ,名詞,1
1133,頑張る,がんばる,動詞,1
1134,副賞,ふくしょう,名詞,1
1135,しぶとい,しぶとい,形容詞,1
1136,親密,しんみつ,名詞,1
1137,しゃんと,しゃんと,副詞,1
1138,恩寵,おんちょう,名詞,1
1139,ベスト,ベスト,名詞,1
1140,金剛,こんごう,名詞,1
1141,改悟,かいご,名詞,1
1142,絶唱,ぜっしょう,名詞,1
1143,美酒,びしゅ,名詞,1
1144,程よい,ほどよい,形容詞,1
1145,色女,いろおんな,名詞,1
1146,喜色,きしょく,名詞,1
1147,玄妙,げんみょう,名詞,1
1148,利便,りべん,名詞,1
1149,安心,あんしん,名詞,1
1150,嘉肴,かこう,名詞,1
1151,小善,しょうぜん,名詞,1
1152,四相撲,よつずもう,名詞,1
1153,高節,こうせつ,名詞,1
1154,歓送,かんそう,名詞,1
1155,無利息,むりそく,名詞,1
1156,見蕩れる,みとれる,動詞,1
1157,才識,さいしき,名詞,1
1158,目覚しい,めざましい,形容詞,1
1159,賞杯,しょうはい,名詞,1
1160,賛同,さんどう,名詞,1
1161,強肩,きょうけん,名詞,1
1162,信頼,しんらい,名詞,1
1163,血気盛り,けっきざかり,名詞,1
1164,気概,きがい,名詞,1
1165,上策,じょうさく,名詞,1
1166,尊ぶ,たっとぶ,動詞,1
1167,良港,りょうこう,名詞,1
1168,有益,ゆうえき,名詞,1
1169,双璧,そうへき,名詞,1
1170,男振り,おとこぶり,名詞,1
1171,大師,だいし,名詞,1
1172,エール,エール,名詞,1
1173,増援,ぞうえん,名詞,1
1174,出世,しゅっせ,名詞,1
1175,宿学,しゅくがく,名詞,1
1176,和睦,わぼく,名詞,1
1177,命拾い,いのちびろい,名詞,1
1178,雄図,ゆうと,名詞,1
1179,賛助,さんじょ,名詞,1
1180,祝日,しゅくじつ,名詞,1
1181,即妙,そくみょう,名詞,1
1182,恵,けい,名詞,1
1183,好天,こうてん,名詞,1
1184,名犬,めいけん,名詞,1
1185,名門,めいもん,名詞,1
1186,学識,がくしき,名詞,1
1187,気強い,きづよい,形容詞,1
1188,歌人,かじん,名詞,1
1189,絶技,ぜつぎ,名詞,1
1190,真新しい,まあたらしい,形容詞,1
1191,性善,せいぜん,名詞,1
1192,威容,いよう,名詞,1
1193,良工,りょうこう,名詞,1
1194,騏りん,きりん,名詞,1
1195,極意,ごくい,名詞,1
1196,御の字,おんのじ,名詞,1
1197,初初しい,ういういしい,形容詞,1
1198,老大家,ろうたいか,名詞,1
1199,摂生,せっせい,名詞,1
1200,一唱三嘆,いっしょうさんたん,名詞,1
1201,祝,いわい,名詞,1
1202,後生楽,ごしょうらく,名詞,1
1203,奨揚,しょうよう,名詞,1
1204,つやつや,つやつや,副詞,1
1205,最,さい,名詞,1
1206,正道,せいどう,名詞,1
1207,玲瓏,れいろう,名詞,1
1208,嘉言,かげん,名詞,1
1209,さくい,さくい,形容詞,1
1210,香味,こうみ,名詞,1
1211,美声,びせい,名詞,1
1212,華胥,かしょ,名詞,1
1213,難無く,なんなく,副詞,1
1214,寧日,ねいじつ,名詞,1
1215,月下美人,げっかびじん,名詞,1
1216,祝酒,いわいざけ,名詞,1
1217,若草,わかくさ,名詞,1
1218,豪酒,ごうしゅ,名詞,1
1219,鳳雛,ほうすう,名詞,1
1220,見初める,みそめる,動詞,1
1221,血気,けっき,名詞,1
1222,援軍,えんぐん,名詞,1
1223,精肉,せいにく,名詞,1
1224,佳品,かひん,名詞,1
1225,咲きこぼれる,さきこぼれる,動詞,1
1226,助太刀,すけだち,名詞,1
1227,絶品,ぜっぴん,名詞,1
1228,すやすや,すやすや,副詞,1
1229,栄達,えいたつ,名詞,1
1230,選奨,せんしょう,名詞,1
1231,懐かしい,なつかしい,形容詞,1
1232,生き仏,いきぼとけ,名詞,1
1233,生易しい,なまやさしい,形容詞,1
1234,適役,てきやく,名詞,1
1235,妙齢,みょうれい,名詞,1
1236,きちんと,きちんと,副詞,1
1237,功労,こうろう,名詞,1
1238,正教,せいきょう,名詞,1
1239,毅然,きぜん,名詞,1
1240,悟道,ごどう,名詞,1
1241,良俗,りょうぞく,名詞,1
1242,ぴんぴん,ぴんぴん,副詞,1
1243,駿馬,しゅんめ,名詞,1
1244,祝福,しゅくふく,名詞,1
1245,莞爾,かんじ,名詞,1
1246,王道,おうどう,名詞,1
1247,好字,こうじ,名詞,1
1248,極楽,ごくらく,名詞,1
1249,人才,じんさい,名詞,1
1250,艶,つや,名詞,1
1251,当り狂言,あたりきょうげん,名詞,1
1252,訓話,くんわ,名詞,1
1253,秘訣,ひけつ,名詞,1
1254,法楽,ほうらく,名詞,1
1255,盛り,さかり,名詞,1
1256,当り役,あたりやく,名詞,1
1257,探勝,たんしょう,名詞,1
1258,善処,ぜんしょ,名詞,1
1259,米所,こめどころ,名詞,1
1260,前祝,まえいわい,名詞,1
1261,佑,ゆう,名詞,1
1262,列強,れっきょう,名詞,1
1263,エキスパート,エキスパート,名詞,1
1264,たっぷり,たっぷり,副詞,1
1265,水魚,すいぎょ,名詞,1
1266,武威,ぶい,名詞,1
1267,良妻,りょうさい,名詞,1
1268,妙味,みょうみ,名詞,1
1269,熟練,じゅくれん,名詞,1
1270,まとも,まとも,名詞,1
1271,救済,きゅうさい,名詞,1
1272,漢才,かんさい,名詞,1
1273,人爵,じんしゃく,名詞,1
1274,名画,めいが,名詞,1
1275,快適,かいてき,名詞,1
1276,選者,せんじゃ,名詞,1
1277,若君,わかぎみ,名詞,1
1278,重宝,ちょうほう,名詞,1
1279,多才,たさい,名詞,1
1280,高弟,こうてい,名詞,1
1281,ヤング,ヤング,名詞,1
1282,穎脱,えいだつ,名詞,1
1283,是是非非,ぜぜひひ,名詞,1
1284,寛容,かんよう,名詞,1
1285,匹敵,ひってき,名詞,1
1286,売れ口,うれくち,名詞,1
